NUANO,FLTIPOPROCESSO,NUTRAMITE,CDASSUNTO,CDTIPOPARECER,CDSETORRESP,CDSETORABERTURA,CDSETORAUTUACAO,CDTIPOPROCESSO,CDUSUARIO,CDSETORORIGEM,CDSETORDESTINO
2018,F,34,110,1,51,51,51,1,JCCONRADO,5901,92
2018,F,9,110,1,51,2002,2002,1,MCARVALHO,92,2002
2018,F,11,110,1,51,2002,2002,1,MMANDRADE,1788,7
2018,F,29,110,,51,51,51,1,FPGCOSTA,51,2002
2018,F,4,10,4,2004,2004,2004,1,LJACQUES,50,2004
2018,F,6,10,1,2004,2004,2004,1,SDMARCOS,633,50
2018,F,2,80,1,6080,7,6080,1,SRPATRICIO,7,6080
2018,F,5,7,1,10,10,10,1,SRPATRICIO,7,7
2018,F,3,7,1,10,10,10,1,VAMARAL,2018,10
2018,F,4,96,,1791,1791,1791,1,SRPATRICIO,7,1791
2018,F,3,96,1,1791,1791,1791,1,SRPATRICIO,7,7
2018,F,9,80,,1537,7,7,1,MMANDRADE,1537,1788
2018,F,12,79,,1537,7,1537,1,LCLAGO,2002,5901
2018,F,10,79,1,1537,7,1537,1,NELIZA,6027,51
2018,F,8,10,1,50,7,2004,1,VPARGENDLER,50,2004
2018,F,6,110,1,51,51,51,1,CSILVANO,1006,51
2018,F,4,44,,10,10,10,1,EMMFILHO,10,5893
2018,F,6,110,1,51,51,51,1,PVCOSTA,1006,5901
2018,F,3,2,1,6230,6230,6230,1,LJACQUES,50,7
2018,F,5,2,1,6230,6230,6230,1,LJACQUES,50,6230
2018,F,2,6,1,53,50,6230,1,LJACQUES,50,6029
2018,F,5,44,1,1996,1996,1996,1,PREMOR,6080,1996
2018,F,10,44,1,1996,1996,1996,1,ISILVEIRA,1996,1978
2018,F,8,44,1,1996,1996,1996,1,SKOCH,1996,59
2018,F,7,6,1,2010,2010,2010,1,TCRAIMUNDO,2010,2012
2018,F,4,6,1,2010,2010,2010,1,ISRICARTE,2012,50
2018,F,4,7,1,10,10,10,1,LFUHR,10,5893
2018,F,2,89,1,6029,7,6029,1,NELIZA,7,6029
2018,F,18,7,1,10,10,7,1,LJACQUES,50,6230
2018,F,15,7,1,10,10,7,1,MVALERIO,6230,50
2018,F,10,7,1,10,10,7,1,MMANDRADE,1,7
2018,F,7,7,1,10,10,7,1,ISRICARTE,2012,50
2018,F,6,4,1,6230,6230,6230,1,PPASSOLD,50,6230
2018,F,3,80,1,1,7,7,1,AHSANTOS,1537,7
2018,F,5,44,1,10,10,10,1,VOLIVEIRA,2018,5893
2018,F,9,44,,10,10,10,1,MGUEDES,10,2018
2018,F,7,44,1,10,10,10,1,LFUHR,10,1537
2018,F,8,80,1,50,7,2006,1,JSOUZA,7,50
2018,F,3,80,1,50,7,2006,1,LJACQUES,50,2006
2018,F,4,80,1,50,7,2006,1,FLCHAVES,2006,7
2018,F,10,80,1,50,7,2006,1,JTRES,2006,50
2018,F,5,23,1,6227,2004,6227,1,LFUHR,10,2004
2018,F,6,17,1,50,7,7,1,NELIZA,7,50
2018,F,14,17,1,50,7,7,1,MMANDRADE,7,50
2018,F,10,7,1,10,10,10,1,LFUHR,10,50
2018,F,5,7,1,10,10,10,1,SRPATRICIO,1,7
2018,F,2,23,1,6227,2004,6227,1,VASILVA,2004,50
2018,F,20,23,,6227,2004,6227,1,LJACQUES,50,2004
2018,F,5,23,1,6227,2004,6227,1,AACASTRO,1017,2004
2018,F,4,23,1,6227,2004,6227,1,PPASSOLD,50,1017
2018,F,7,44,1,10,10,10,1,GNDASILVA,5893,10
2018,F,4,91,1,1537,7,2002,1,BBRIBEIRO,2002,6080
2018,F,4,6,1,2010,2010,2010,1,ISRICARTE,2010,2012
2018,F,3,80,,1,7,7,1,AMOLIVEIRA,1,7
2018,F,4,80,1,7,7,7,1,MIPZIMMERMANN,50,6230
2018,F,5,80,,7,7,7,1,WBALSAMO,6230,2004
2018,F,37,110,1,51,51,51,1,IMCKOCHE,5901,92
2018,F,33,110,1,51,51,51,1,AMKOCH,5901,92
2018,F,28,110,1,51,51,51,1,AHSANTOS,7,1537
2018,F,9,110,4,51,51,51,1,GJMOZZER,5901,93
2018,F,7,110,1,51,51,51,1,JSOUZA,7,5901
2018,F,5,11,4,7,50,7,1,JSOUZA,6027,7
2018,F,6,20,1,50,7,2004,1,VASILVA,2004,2010
2018,F,7,20,1,50,7,2004,1,SDCARDOSO,2010,2004
2018,F,10,110,1,51,51,51,1,DROGLIO,5901,92
2018,F,11,110,1,51,51,51,1,ESARMENTO,92,5901
2018,F,10,70,,7,7,7,1,RELUZ,1006,2002
2018,F,3,19,1,50,7,269,1,APPEREIRA,6029,50
2018,F,4,19,4,50,7,269,1,LJACQUES,50,2004
2018,F,4,4,1,6230,50,6230,1,MMANDRADE,7,50
2018,F,14,15,1,7,7,2004,1,VASILVA,2004,2010
2018,F,12,15,1,7,7,2004,1,VASILVA,2004,50
2018,F,9,7,,2010,2010,10,1,VASMAFIOLETTI,10,2018
2018,F,8,7,1,2010,2010,10,1,MMANDRADE,7,10
2018,F,5,110,1,51,51,51,1,PVCOSTA,1006,5901
2018,F,2,89,1,50,50,50,1,MVALERIO,50,2012
2018,F,4,13,,1,7,7,1,NELIZA,7,498
2018,F,7,110,1,51,2002,2002,1,GERSON,51,2002
2018,F,9,110,1,51,2002,2002,1,AHSANTOS,1537,2002
2018,F,3,110,1,51,2002,2002,1,HVMAZZOLA,51,7
2018,F,8,110,,51,51,51,1,AHSANTOS,1537,2002
2018,F,5,89,1,1,7,7,1,LJACQUES,50,633
2018,F,8,89,,1,7,7,1,RKRAUS,2012,53
2018,F,9,80,1,1537,7,7,1,APPEREIRA,6029,50
2018,F,14,80,1,1537,7,7,1,AHSANTOS,1537,50
2018,F,15,80,4,1537,7,7,1,LJACQUES,50,6230
2018,F,11,80,1,1537,7,7,1,MVALERIO,6230,50
2018,F,10,80,,1,7,7,1,NELIZA,1,2002
2018,F,7,44,1,1996,1996,1996,1,ISILVEIRA,1996,633
2018,F,4,44,1,1996,1996,1996,1,JSOUZA,1,6213
2018,F,5,44,1,1996,1996,1996,1,JSOUZA,6213,7
2018,F,15,110,1,51,51,51,1,NELIZA,1537,6027
2018,F,14,110,1,51,51,51,1,BBRIBEIRO,2002,1537
2018,F,12,110,1,51,51,51,1,CRODRIGUES,2002,633
2018,F,2,96,1,1791,1791,1791,1,VAGUIAR,1791,1788
2018,F,4,80,,6029,7,7,1,NELIZA,7,5221
2018,F,7,101,1,10,10,10,1,PMFINARDI,5893,10
2018,F,2,7,1,10,10,10,1,VASMAFIOLETTI,10,6080
2018,F,15,44,,10,10,10,1,VASMAFIOLETTI,10,2018
2018,F,13,44,1,10,10,10,1,SFLUZ,7,1537
2018,F,7,10,1,7,7,2004,1,VASILVA,2004,50
2018,F,6,2,4,6230,50,6230,1,VASILVA,2004,50
2018,F,5,6,1,2010,2010,2010,1,MMDASILVA,2010,1537
2018,F,6,110,1,51,51,51,1,YCOSTA,5895,5901
2018,F,3,6,,2010,2010,2010,1,AHSANTOS,1537,2012
2018,F,4,2,4,6230,50,50,1,MMANDRADE,7,50
2018,F,3,44,,1996,1996,1996,1,PREMOR,6080,1996
2018,F,5,19,1,1,7,7,1,SRPATRICIO,7,6029
2018,F,8,115,1,50,7,7,1,SDCARDOSO,2010,50
2018,F,9,80,1,1537,7,7,1,EKZAPPELINI,50,2012
2018,F,4,80,1,1537,7,7,1,SFLUZ,7,1537
2018,F,2,3,1,10,50,6230,1,LJACQUES,50,10
2018,F,8,10,1,2004,2004,2004,1,LJACQUES,50,2004
2018,F,13,15,1,7,7,2004,1,LJACQUES,50,633
2018,F,9,110,1,51,51,51,1,ACFREITAS,5901,51
2018,F,54,110,1,51,51,51,1,DROGLIO,5901,53
2018,F,23,110,1,51,51,51,1,LBUSS,87,5895
2018,F,5,10,1,2004,2004,50,1,LJACQUES,50,633
2018,F,3,20,4,50,7,7,1,MMARTINS,50,2004
2018,F,7,89,1,50,7,187,1,LJACQUES,50,2012
2018,F,5,89,1,50,7,187,1,ALIGARAUJO,6029,7
2018,F,21,110,1,51,51,51,1,HVMAZZOLA,51,2002
2018,F,15,110,1,51,51,51,1,REBSOUZA,633,2002
2018,F,11,110,1,51,51,51,1,MMANDRADE,1537,2002
2018,F,9,80,1,6029,7,50,1,LCAVALLERI,2012,53
2018,F,7,80,1,6029,7,50,1,MMANDRADE,7,50
2018,F,2,19,1,50,7,269,1,MMANDRADE,7,6029
2018,F,2,71,1,2012,2012,2012,1,LJACQUES,2012,50
2018,F,58,110,1,51,51,51,1,AHSANTOS,1537,2002
2018,F,51,110,1,51,51,51,1,SRPATRICIO,7,51
2018,F,54,110,1,51,51,51,1,AHSANTOS,1537,2002
2018,F,50,110,1,51,51,51,1,SRPATRICIO,6027,7
2018,F,27,110,1,51,51,51,1,AGARAUJO,51,2002
2018,F,22,110,1,51,51,51,1,AHSANTOS,7,1537
2018,F,31,110,1,51,51,51,1,NELIZA,6027,51
2018,F,2,115,1,2006,2006,55,1,LJACQUES,2006,50
2018,F,5,94,1,50,7,2004,1,MMANDRADE,7,50
2018,F,6,94,1,50,7,2004,1,LJACQUES,50,2004
2018,F,12,97,,1537,7,10,1,AHSANTOS,1537,51
2018,F,11,97,1,1537,7,10,1,LFUHR,10,1537
2018,F,5,6,,1537,7,2010,1,ISRICARTE,2012,2010
2018,F,3,6,1,1537,7,2010,1,DDURIEUX,2010,1537
2018,F,7,2,1,6230,50,6230,1,SRPATRICIO,7,50
2018,F,6,2,1,6230,50,6230,1,SRPATRICIO,7,7
2018,F,2,17,1,2006,2006,2006,1,MIPZIMMERMANN,2006,50
2018,F,5,97,1,6216,51,51,1,AMKOCH,5901,92
2018,F,3,6,1,2010,7,2010,1,TCRAIMUNDO,2010,1537
2018,F,2,6,1,2010,7,2010,1,MMANDRADE,7,2010
2018,F,6,80,1,1,7,7,1,SRPATRICIO,7,6029
2018,F,19,110,1,51,51,51,1,MSCOSTA,5895,51
2018,F,18,110,,51,51,51,1,NELIZA,7,5895
2018,F,21,110,1,51,51,51,1,MMANDRADE,7,51
2018,F,7,29,1,1791,1791,1791,1,MMANDRADE,7,1791
2018,F,5,29,1,1791,1791,1791,1,VAGUIAR,1791,7
2018,F,5,16,1,50,7,7,1,SRPATRICIO,4732,7
2018,F,6,110,1,51,51,51,1,TLSANTOS,5901,92
2018,F,3,80,1,50,7,7,1,APPEREIRA,6029,7
2018,F,4,79,1,1537,7,7,1,JSOUZA,7,6027
2018,F,7,29,4,7,7,1791,1,SDMARCOS,633,1791
2018,F,5,29,1,7,7,1791,1,SRPATRICIO,7,1791
2018,F,4,29,1,7,7,1791,1,SRPATRICIO,7,7
2018,F,6,80,,1539,7,7,1,JSOUZA,7,5221
2018,F,14,10,1,50,7,2004,1,SDCARDOSO,2010,2004
2018,F,17,10,4,50,7,2004,1,MTCESCONETO,633,50
2018,F,12,10,1,50,7,2004,1,ISRICARTE,2012,2004
2018,F,7,10,1,50,7,2004,1,AACASTRO,2004,7
2018,F,8,7,1,6029,7,10,1,NELIZA,1537,6027
2018,F,5,44,1,10,10,10,1,NELIZA,1537,10
2018,F,3,101,,10,7,10,1,LFUHR,10,2018
2018,F,2,101,1,10,7,10,1,NELIZA,7,10
2018,F,15,110,1,51,51,51,1,AVPEREIRA,2002,92
2018,F,3,91,1,6227,2002,6227,1,LRGREGORIO,51,6080
2018,F,11,89,4,50,7,412,1,MCARVALHO,92,2012
2018,F,6,89,1,50,7,412,1,SLKRAESKI,53,6029
2018,F,9,89,1,50,7,412,1,LJACQUES,50,2012
2018,F,3,97,1,6216,51,51,1,BBROGNOLI,5901,92
2018,F,2,93,4,50,50,5982,1,LJACQUES,50,7
2018,F,3,89,1,7,7,7,1,LJACQUES,50,2012
2018,F,4,89,1,7,7,7,1,ISRICARTE,2012,50
2018,F,10,110,,51,51,51,1,MCARVALHO,92,5901
2018,F,6,17,1,2004,2004,50,1,EKZAPPELINI,50,2004
2018,F,6,110,1,51,2002,2002,1,NRFERNANDES,2002,1537
2018,F,9,110,1,51,2002,2002,1,NELIZA,1537,51
2018,F,11,10,1,50,7,2004,1,VASILVA,2004,2010
2018,F,8,10,1,50,7,2004,1,ISRICARTE,2012,2004
2018,F,5,7,1,10,7,10,1,SRPATRICIO,7,10
2018,F,6,7,,10,7,10,1,MGUEDES,10,2018
2018,F,6,89,1,50,7,340,1,SRPATRICIO,7,50
2018,F,15,110,1,51,2002,2002,1,NRFERNANDES,2002,1537
2018,F,8,89,1,50,7,200,1,MMANDRADE,7,50
2018,F,11,89,4,50,7,200,1,SLKRAESKI,53,2012
2018,F,7,89,1,50,7,200,1,APPEREIRA,6029,7
2018,F,3,89,1,50,7,200,1,LJACQUES,50,6230
2018,F,5,7,1,50,7,7,1,APPEREIRA,6029,50
2018,F,3,21,1,50,50,50,1,JSOUZA,7,7
2018,F,5,16,4,6029,7,7,1,VAMARAL,10,6029
2018,F,4,16,1,6029,7,7,1,MMANDRADE,7,10
2018,F,3,7,1,6083,7,10,1,VAMARAL,10,6080
2018,F,4,16,4,50,7,283,1,LJACQUES,50,2004
2018,F,4,91,1,2008,2002,2008,1,NELIZA,1537,6027
2018,F,4,7,1,2006,2006,785,1,SAKOERICH,2004,2006
2018,F,2,3,1,50,7,7,1,MMANDRADE,7,6029
2018,F,3,89,1,50,7,158,1,LJACQUES,50,53
2018,F,3,23,,2004,2004,2004,1,SAKOERICH,2012,2004
2018,F,4,20,1,7,7,7,1,MMARTINS,50,2004
2018,F,4,80,4,1,7,6080,1,BVIEIRA,6080,60
2018,F,11,80,1,1,7,7,1,NELIZA,7,53
2018,F,14,80,1,1,7,7,1,ILIMA,92,53
2018,F,104,110,1,51,51,51,1,MMANDRADE,1537,1
2018,F,116,110,1,51,51,51,1,LCLAGO,2002,92
2018,F,101,110,1,51,51,51,1,HVMAZZOLA,51,1537
2018,F,56,110,1,51,51,51,1,SDMARCOS,633,2002
2018,F,15,110,,51,51,51,1,GERSON,7,5895
2018,F,84,110,1,51,51,51,1,NELIZA,7,51
2018,F,75,110,1,51,51,51,1,HVMAZZOLA,51,1537
2018,F,55,110,1,51,51,51,1,NELIZA,1537,6027
2018,F,33,110,1,51,51,51,1,NELIZA,1537,51
2018,F,30,110,1,51,51,51,1,ESARMENTO,53,5901
2018,F,20,110,1,51,51,51,1,FPGCOSTA,51,7
2018,F,21,110,1,51,51,51,1,SRPATRICIO,7,51
2018,F,5,80,1,1,7,7,1,AMOLIVEIRA,1,7
2018,F,2,39,,1539,7,7,1,NELIZA,7,1539
2018,F,6,98,1,7,7,1788,1,ACERVI,2002,1788
2018,F,4,98,1,7,7,1788,1,RMARTENDAL,1788,51
2018,F,4,24,1,2004,2004,2004,1,WBALSAMO,50,2004
2018,F,3,24,1,2004,2004,2004,1,NELIZA,7,50
2018,F,3,80,1,1,7,7,1,SRPATRICIO,1,7
2018,F,11,44,,10,10,10,1,MGUEDES,10,2018
2018,F,4,3,1,50,7,7,1,APPEREIRA,6029,50
2018,F,12,10,1,50,7,2004,1,LJACQUES,50,2004
2018,F,10,10,1,2004,2004,2004,1,REBSOUZA,633,50
2018,F,16,7,,10,10,10,1,LJACQUES,50,10
2018,F,8,7,1,10,10,10,1,REBSOUZA,633,50
2018,F,4,80,,7,7,7,1,JSOUZA,7,498
2018,F,4,4,1,6230,6230,6230,1,NELIZA,7,6029
2018,F,18,23,1,6227,2004,6227,1,LJACQUES,50,7
2018,F,5,23,1,6227,2004,6227,1,NELIZA,1537,50
2018,F,4,6,1,2012,6230,6230,1,MMANDRADE,7,6029
2018,F,6,44,1,10,10,10,1,GNDASILVA,5893,2018
2018,F,14,17,,2006,2006,2006,1,FEMSANTOS,2004,2006
2018,F,5,101,1,10,7,10,1,LFUHR,10,6080
2018,F,29,110,1,51,51,51,1,FPGCOSTA,51,5901
2018,F,28,110,1,51,51,51,1,NELIZA,6027,51
2018,F,23,110,1,51,51,51,1,MMANDRADE,7,51
2018,F,28,110,1,51,51,51,1,GERSON,51,7
2018,F,27,110,1,51,51,51,1,MSCOSTA,5895,51
2018,F,16,110,1,51,51,51,1,HVMAZZOLA,51,7
2018,F,12,10,4,50,7,2004,1,LJACQUES,50,2004
2018,F,5,101,1,6029,7,10,1,BVIEIRA,6080,10
2018,F,6,44,,10,10,10,1,VAMARAL,2018,10
2018,F,5,20,1,50,7,2004,1,SRPATRICIO,7,50
2018,F,13,10,4,50,7,2004,1,SDMARCOS,633,50
2018,F,4,7,1,10,10,10,1,WDACPARRELLA,10,633
2018,F,3,7,1,10,10,10,1,SDMARCOS,633,10
2018,F,14,7,1,10,10,10,1,WDACPARRELLA,10,633
2018,F,9,7,1,10,10,10,1,WDACPARRELLA,10,633
2018,F,4,106,1,7,7,1537,1,MMANDRADE,7,7
2018,F,3,89,1,53,50,6230,1,MSARTOR,2012,50
2018,F,16,89,,53,50,6230,1,ISRICARTE,2012,2004
2018,F,7,89,1,50,7,7,1,MMARTINS,50,2012
2018,F,67,110,,51,51,51,1,GERSON,51,5895
2018,F,38,110,1,51,51,51,1,MSCOSTA,5895,7
2018,F,22,110,1,51,51,51,1,MSCOSTA,5895,7
2018,F,29,110,1,51,51,51,1,NELIZA,1537,53
2018,F,28,110,1,51,51,51,1,GERSON,51,1537
2018,F,8,110,,51,51,51,1,YCOSTA,6214,5895
2018,F,11,110,1,51,51,51,1,MMANDRADE,5895,51
2018,F,15,110,4,51,51,51,1,NELIZA,7,51
2018,F,4,97,1,1788,51,51,1,FPGCOSTA,51,5901
2018,F,35,110,1,51,51,51,1,HVMAZZOLA,51,5901
2018,F,25,110,1,51,51,51,1,LCLAGO,2002,1537
2018,F,3,110,1,51,51,51,1,FKSOUZA,1788,51
2018,F,10,17,1,50,7,50,1,CLCCOSTA,2012,2004
2018,F,9,17,1,50,7,50,1,MMANDRADE,7,2012
2018,F,2,97,1,1996,1996,1996,1,JBOMBASAR,1996,6080
2018,F,9,89,4,50,7,174,1,MCARVALHO,53,2012
2018,F,3,80,4,1,7,6080,1,AMOLIVEIRA,1,6080
2018,F,11,20,1,7,7,2006,1,BVIEIRA,6080,1996
2018,F,9,20,1,7,7,2006,1,LJACQUES,50,7
2018,F,3,3,1,1,7,260,1,APPEREIRA,6029,50
2018,F,2,3,1,1,7,260,1,SRPATRICIO,7,6029
2018,F,2,19,1,50,7,338,1,LAVILLA,7,6029
2018,F,5,79,1,1537,7,1537,1,NELIZA,1537,51
2018,F,5,94,1,50,7,2004,1,SRPATRICIO,7,50
2018,F,7,29,4,1791,7,1791,1,REBSOUZA,633,1791
2018,F,7,10,1,2004,2004,2004,1,AACASTRO,2004,633
2018,F,8,10,4,2004,2004,2004,1,MTCESCONETO,633,50
2018,F,4,89,1,2012,50,6230,1,LJACQUES,50,633
2018,F,6,89,1,2012,50,6230,1,LJACQUES,50,53
2018,F,24,10,1,7,7,2006,1,SRPATRICIO,7,7
2018,F,10,10,1,7,7,2006,1,MMANDRADE,7,50
2018,F,16,10,1,7,7,2006,1,FLCHAVES,2006,7
2018,F,11,10,1,7,7,2006,1,LJACQUES,50,2006
2018,F,3,1,1,50,7,50,1,LJACQUES,50,7
2018,F,12,89,1,50,7,50,1,LJACQUES,50,2012
2018,F,10,89,1,50,7,50,1,YFERREIRA,50,633
2018,F,12,110,1,51,51,51,1,HVMAZZOLA,51,5895
2018,F,16,110,,51,51,51,1,HVMAZZOLA,51,5895
2018,F,6,89,1,50,7,50,1,MTCESCONETO,633,50
2018,F,11,110,1,51,1996,1996,1,MSCOSTA,5895,51
2018,F,6,110,,51,1996,1996,1,FPGCOSTA,51,5895
2018,F,4,7,1,2006,2006,2006,1,SAKOERICH,2004,2006
2018,F,2,7,1,10,7,412,1,LAVILLA,7,6029
2018,F,5,7,1,10,7,412,1,LJACQUES,50,2004
2018,F,16,17,1,2006,2006,2006,1,LJACQUES,50,2006
2018,F,17,17,1,2006,2006,2006,1,JTRES,2006,50
2018,F,5,17,1,2006,2006,2006,1,LJACQUES,50,7
2018,F,4,19,4,50,7,1934,1,LJACQUES,50,2004
2018,F,5,44,1,1996,1996,1996,1,SRPATRICIO,1,6027
2018,F,30,29,1,1791,1791,1791,1,MMANDRADE,6027,7
2018,F,16,29,1,1791,1791,1791,1,JSOUZA,7,1791
2018,F,4,96,1,1791,1791,1791,1,SRPATRICIO,7,1791
2018,F,3,39,1,1539,7,7,1,NELIZA,1539,7
2018,F,4,110,1,51,51,51,1,ACERVI,2002,51
2018,F,31,110,1,51,51,51,1,NELIZA,1537,6027
2018,F,28,110,1,51,51,51,1,MTCESCONETO,633,2002
2018,F,7,79,1,1537,7,1537,1,CSMATOS,1788,1537
2018,F,5,16,1,50,7,50,1,LJACQUES,50,2004
2018,F,6,16,1,50,7,50,1,SAKOERICH,2004,7
2018,F,7,10,1,50,7,2004,1,VASILVA,2012,2004
2018,F,5,110,1,2002,2002,7,1,MMANDRADE,6027,7
2018,F,7,91,1,1978,2002,1978,1,LCLAGO,2002,1
2018,F,4,7,1,10,10,10,1,VASMAFIOLETTI,10,5893
2018,F,3,39,4,1539,7,264,1,SRPATRICIO,1539,7
2018,F,4,97,1,1788,51,51,1,NELIZA,1537,2002
2018,F,2,97,1,1788,51,51,1,FPGCOSTA,51,2002
2018,F,4,89,1,50,7,7,1,RKRAUS,2012,50
2018,F,8,7,1,50,7,7,1,MMANDRADE,7,7
2018,F,7,7,1,50,7,7,1,LJACQUES,50,7
2018,F,5,10,1,50,7,2004,1,VASILVA,7,2004
2018,F,6,6,1,2010,7,2010,1,DDURIEUX,2010,1537
2018,F,2,6,1,2010,7,2010,1,NELIZA,7,2010
2018,F,3,7,1,10,10,10,1,SRPATRICIO,7,7
2018,F,2,7,1,10,10,10,1,LFUHR,10,7
2018,F,10,10,1,2004,2004,2004,1,LJACQUES,50,2004
2018,F,2,16,1,50,7,215,1,MMANDRADE,7,6029
2018,F,3,97,1,6216,51,51,1,AMKOCH,5901,1006
2018,F,5,89,1,6029,7,6029,1,MTRICHARTZ,6029,50
2018,F,7,89,1,6029,7,6029,1,LJACQUES,53,50
2018,F,3,89,1,1537,7,214,1,MMANDRADE,7,6029
2018,F,12,4,1,6230,6230,6230,1,PPASSOLD,50,6230
2018,F,5,10,1,7,7,2004,1,SRPATRICIO,7,50
2018,F,14,10,1,7,7,2004,1,SAKOERICH,2004,50
2018,F,5,5,1,2010,2010,2010,1,MMANDRADE,7,50
2018,F,4,80,,1,7,7,1,JSOUZA,7,524
2018,F,5,89,1,50,7,160,1,APPEREIRA,6029,7
2018,F,2,79,1,1537,7,7,1,MMANDRADE,7,6027
2018,F,5,79,1,1537,7,1537,1,SRPATRICIO,6027,7
2018,F,7,79,1,1537,7,1537,1,HVMAZZOLA,51,1537
2018,F,4,79,,1537,7,7,1,NMGODINHO,51,5901
2018,F,14,94,4,7,7,2004,1,MTCESCONETO,633,50
2018,F,11,94,1,7,7,2004,1,ISRICARTE,2012,2004
2018,F,4,89,1,50,7,399,1,ILIMA,53,6029
2018,F,8,15,1,2004,2004,2004,1,SDMARCOS,633,50
2018,F,2,15,1,2004,2004,2004,1,VASILVA,2004,2012
2018,F,36,110,1,51,51,51,1,JCCONRADO,5901,92
2018,F,41,110,1,51,51,51,1,NELIZA,6027,51
2018,F,6,41,1,1,7,6080,1,MAZEVEDO,5932,3
2018,F,19,110,1,51,51,51,1,SRPATRICIO,7,51
2018,F,27,110,1,51,51,51,1,NELIZA,1537,51
2018,F,33,110,1,51,2002,2002,1,BLEIRIA,2002,92
2018,F,21,110,1,51,2002,2002,1,BBRIBEIRO,2002,5901
2018,F,11,110,1,51,2002,2002,1,AGARAUJO,51,2002
2018,F,2,110,1,51,2002,2002,1,SSAMORIM,2002,5901
2018,F,3,110,1,51,2002,2002,1,ACFREITAS,5901,7
2018,F,8,20,1,2006,2006,6213,1,NELIZA,7,50
2018,F,2,20,1,2006,2006,6213,1,JTRES,2006,50
2018,F,2,102,1,7,51,7,1,LRGREGORIO,51,7
2018,F,2,20,,50,50,2006,1,LJACQUES,50,2006
2018,F,3,110,1,51,51,51,1,PVCOSTA,1006,5901
2018,F,4,110,1,51,51,51,1,DROGLIO,5901,53
2018,F,2,39,1,1539,7,262,1,MMANDRADE,7,1539
2018,F,6,89,1,50,7,137,1,MMANDRADE,7,50
2018,F,10,89,4,50,7,174,1,MCARVALHO,92,2012
2018,F,16,110,1,51,51,51,1,ACERVI,2002,51
2018,F,20,110,,51,51,51,1,FPGCOSTA,51,2002
2018,F,2,78,1,7,7,7,1,MMANDRADE,7,50
2018,F,5,110,1,51,51,51,1,SRPATRICIO,7,5895
2018,F,12,10,1,7,7,2004,1,LJACQUES,50,633
2018,F,10,10,1,7,7,2004,1,SDCARDOSO,2010,2004
2018,F,20,109,,7,7,1537,1,LJACQUES,50,2012
2018,F,19,109,1,7,7,1537,1,APPEREIRA,6029,50
2018,F,13,10,1,7,7,2004,1,LJACQUES,2004,50
2018,F,4,80,,1,7,7,1,JSOUZA,7,2290
2018,F,15,89,1,6029,7,1537,1,SRPATRICIO,7,1
2018,F,9,89,1,6029,7,1537,1,JSOUZA,7,50
2018,F,10,89,1,6029,7,1537,1,RKRAUS,50,53
2018,F,2,89,1,6029,7,1537,1,SFLUZ,7,50
2018,F,5,89,1,6029,7,1537,1,LJACQUES,50,53
2018,F,6,3,1,1,7,7,1,APPEREIRA,6029,7
2018,F,5,2,4,50,50,50,1,WBALSAMO,50,2004
2018,F,13,80,1,1,7,7,1,NELIZA,1537,7
2018,F,5,80,1,1,7,7,1,LJACQUES,50,2012
2018,F,5,23,,2004,2004,2004,1,SMITHOMAZ,2012,2004
2018,F,7,101,1,10,10,10,1,EMMFILHO,5893,10
2018,F,5,89,1,50,7,185,1,APPEREIRA,6029,7
2018,F,7,89,1,50,7,185,1,LJACQUES,50,2012
2018,F,6,89,1,50,7,185,1,MMANDRADE,7,50
2018,F,8,89,1,50,7,1036,1,ILIMA,53,6029
2018,F,10,89,1,50,7,1036,1,MMANDRADE,7,50
2018,F,11,89,1,50,7,1036,1,MIPZIMMERMANN,50,2012
2018,F,7,89,1,50,7,1036,1,APPEREIRA,6029,53
2018,F,7,80,1,1537,7,2006,1,LJACQUES,50,7
2018,F,7,89,1,50,7,353,1,HMARTINELLI,6029,7
2018,F,4,7,1,10,2004,10,1,REBSOUZA,633,10
2018,F,8,7,1,10,2004,10,1,ISRICARTE,2012,50
2018,F,11,44,1,1996,1996,1996,1,JBOMBASAR,1996,1537
2018,F,4,44,1,1996,1996,1996,1,RSEIFFERT,1996,59
2018,F,14,7,1,10,10,10,1,LFUHR,10,2018
2018,F,9,7,1,10,10,10,1,SRPATRICIO,7,6027
2018,F,4,16,1,50,7,329,1,MROSA,53,50
2018,F,3,10,1,2004,2004,2004,1,AACASTRO,50,2010
2018,F,3,39,4,1,7,7,1,SRPATRICIO,1539,7
2018,F,10,91,,1,7,7,1,AMOLIVEIRA,1,7
2018,F,31,110,1,51,51,51,1,CRODRIGUES,2002,633
2018,F,16,110,,51,51,51,1,ACFREITAS,51,5895
2018,F,6,97,1,1788,51,51,1,ACERVI,2002,92
2018,F,6,89,1,50,7,50,1,ABSSOUZA,6230,53
2018,F,2,5,1,2010,2010,2010,1,DDURIEUX,2010,50
2018,F,9,23,1,6227,2004,6227,1,VASILVA,2004,7
2018,F,27,110,1,51,51,51,1,LCLAGO,2002,51
2018,F,25,110,1,51,51,51,1,ACERVI,2002,633
2018,F,29,110,1,51,51,51,1,MCARVALHO,92,2002
2018,F,30,110,1,51,51,51,1,TRAMIRES,2002,633
2018,F,10,108,1,6230,50,50,1,SRPATRICIO,7,6029
2018,F,7,108,1,6230,50,50,1,ISRICARTE,2012,50
